ID,Comment Text,Token Count,Label
4607,"Ủa nhưng_mà nếu là tao , gia_đình người_yêu cũ tao bào tiền , xong chia_tay ổng cubgx giúp bả trả nợ phần tiền gây tai_nạn , còn phần tiền bà í nợ là do huỷ hợp_đồng với neflix . Còn tệ nhất_là gia_đình Kim_Sae_Ron",64,Không ủng hộ
4608,Kim_Soo_Hyun cứu Hàn_Quốc,6,Không liên quan
4609,ae ơi mốt cho ai_mượn tiền nói_nhỏ nhẹ không là bị nói ngược_lại kiểu vậy á hở ........,22,Không liên quan
4610,"haha mốt tao mượn tiền ai , tao lưu video này lại mốt ai kêu trả tiền mở video này cho nó xem các fan kiểu chỉ mọi người vậy á hở",33,Không liên quan
4611,"Nhớ là có email giục nợ từ tháng 2/2024 , dù Kim_soo hyun bơ ẻm thật nhưng ẻm có bị gọi ra toà chưa mọi người . Nếu chưa thì đúng là công_ty cho êm thư_thả rồi còn gì . Chứ quá hạn nợ từ 2023 va 2/2025 ẻm mới tự_sát mà",60,Trung lập
4612,Doạ kiện lên toà hẫn lun cho nóng anh êyyyy,17,Ủng hộ
4613,"Chú này nhân_phẩm không còn lời gì để chê , tận_cùng của tồi_tệ",16,Không ủng hộ
4614,Mình nghe video là kiện 20 tỷ won vì muốn đòi lại tiền công_ty đã bồi_thường trước đó vì tai_nạn xe . Vậy ý là bồi_thường xog đòi lại hay_là bả vay tiền hả mọi người ? ? ? Sao đọc mọi người toàn bảo ổng là chủ_nợ vậy,56,Trung lập
4615,Mấy má bênh ông này xứng_đáng có 1nyc dồn mấy má vô đường cùng như_vậy nha,20,Không ủng hộ
4616,được giờ vẫn mãi chung_thuỷ với Byeon_Woo_Seok,12,Không liên quan
4617,"Không có tiền trả thì đi tồ đi , sao phải quy trách_nhiệm cho người khác nhỉ ?",21,Không ủng hộ
4618,Ê ông này đóng phim gì hot năm_ngoái ý nhỉ tự_nhiên quên ngang,15,Không liên quan
4619,như phim dzay bay,5,Không liên quan
4620,"ủa vậy cho mượn nợ là phải câm luôn hay gì má , chết cái đổ tội cho người ta",20,Không ủng hộ
4621,vì sao đưa anh tới hay vì sao đưa anh tới,11,Không liên quan
4622,Tra nam mà quen được 6 năm thì chắc hơn nửa VN toàn tra nam tra nữ . giả_vờ yêu lợi_dụng thì cũng 1 năm là chán lắm ròi chứ ở đó mà 6n . Chia_tay hơn năm việc xảy ra nó không muốn dính_líu nữa được thì là tệ_bạc ?,57,Ủng hộ
4623,là tra nam dữ chưa quen thì cả hai tự_nguyện mà có ép hay hd đâu nợ thì trả tự_sát rồi thì thôi ông đâu có bổn_phận phải khóc_lóc đau_buồn xò chám thật chứ,43,Không ủng hộ
4624,Tao thề tao chưa bao_giờ coi phim vì thag này,12,Không liên quan
4625,Sao mấy chị_gái mê trai bên giữ vậy trời,10,Không liên quan
4626,"bên gia_đình Kim sae ron cũng sai mà biết mà vẫn để vậy th , ổng đã đi quá giới_hạn với Kim sae ron đâu , nếu Kim sae ron và Kim_soo hyun yêu thật thì đừngười lại ở việc thơm má là bình_thường cả 2 vẫn chưa đi quá . Mắc gì phải nói đến đạo_đức của ổng dữ vậy .",73,Ủng hộ
4627,Mấy đứa nói không biết Kim_Soo_Hyun sai chỗ nào tao cũng nể nhân_cách đạo_đức luôn á . :,22,Không ủng hộ
4628,Tính ra chia_tay gần 4 năm rồi đâu phải mới chia_tay đâu,14,Trung lập
4629,Vậy là cho mượn tiền đòi là tồi hả ta,10,Trung lập
4630,tui nghĩ Jack VN là người hại Kim_soo hyun,10,Không liên quan
4631,Giờ mới biết chủ_nợ không được đòi con_nợ,10,Không liên quan
4632,vẫn không hiểu lắm,4,Trung lập
4633,í là tui thấy gia_đình bà này cũng chẳng yêu_thương gì bả đâu coi bả như máy kiếm tiền á chứ yêu_thương thật sao để con gái mình yêu thằng này được gia_đình này kiện là phải_biết ổng tệ chứ mà để con gái mình yêu thì chỉ có mê nhà giàu thôi,58,Không ủng hộ
4634,"tự_nhiên sau khi bà này cht cái Kim_soo hyun đi tiệc là tra nam hả trời , bộ người_yêu cũ mất là phải đi dự đó hả rồi phải đau_khổ sụp_đổ 1 năm mới vừa_lòng hả má",45,Ủng hộ
4635,"chia_tay 2021 , 2022 tai_nạn , công_ty thuê luật_sư đứng ra giải_quyết hết 700 triệu Won là 2024 , thì Kim sae ron quay ra cầu_cứu , việc giúp_đỡ hay trả_lời không phải trách_nhiệm của người_yêu cũ = . Có trách thì trách chụp tin nhắn_gửi Được , hoặc trách bọn nhà đài , trách chính_trị HQ . Cố đẩy việc này lên cao để dìm vụ bê_bối chính_trị xuống thôi .",95,Ủng hộ
4636,Sau vụ này tao thương anh jack VN tao vá bây bị phốt cỡ nào cũng không lên_tiếng phủ_nhận cam_chịu,23,Không liên quan
4637,"Ông này đóng "" điên thì có sao "" dko mọi người",13,Không liên quan
4638,"cuối_cùng sai mỗi vụ yêu sớm lúc 15 tuổi , rồi phủ_nhận hẹn_hò : kể_lể hoài_tưởng ông này ép chích bà kia",28,Không ủng hộ
4639,Tôi vừa lên bài nha,5,Không liên quan
4640,"Việt_Nam có Jack , Hàn_Quốc có Kim_So_Hyun",11,Không liên quan
4641,Có drama gì không bình_thường ghé bà này liền :,11,Không ủng hộ
4642,ý là có đẹp hả,5,Không liên quan
4643,"Không 1 lời chia buồn , í là giờ bắt ổng phải khóc_lóc thê_thảm mới chịu ha …",20,Ủng hộ
4644,Như phim kdrama lun á má,8,Không liên quan
4645,Mấy bé mộng fan còn u_mê hơn mấy người trong hội_thánh nữa,14,Không ủng hộ
4646,Xin hãy gọi cho conan một cuộc,8,Không liên quan
4647,": Nếu_như SeaRon không có phốt tai_nạn xe_hơi , thì có_lẽ bây_giờ chị ấy đã nổi_tiếng và có tiếng_nói để bảo_vệ mình",32,Trung lập
4648,mọi người ơi còn anh_sơn_sĩ liêm lam nee,11,Không liên quan
4649,ý là người ta trả hộ thì tất_nhiên phải đòi rồi lúc đấy số tiền đấy cũng nhiều rồi mà_còn cần gấp nữa thì hiện_tại cũng nhiều rồi thì tất_nhiên số tiền nhiều thì ai mà cho không được giờ thử để bản_thân mình giúp ngk rồi đến lúc đòi mà người ta tự_sát làm tổn_hại đến chính bản_thân mình thì có bỏ_qua không rồi còn cả việc giờ mình với người ta cũng đã kthuc lâu rồi thì người ta có mất hay sao thì mắc gì mình phải buồn phải kiêng cứ như là người_thân vậy,111,Ủng hộ
4650,"tao không phải fan ai và cũng không theo_dõi mấy bộ phim bên Hàn , tao thấy ông này có sai đâu trời ..",28,Trung lập
4651,đẹp_trai mà kì vậy cha,6,Không ủng hộ
4652,Coi phim không nghe đời tư :,7,Trung lập
4653,trời tao ghét cái ông đó hơn gì nữa,9,Không ủng hộ
4654,vãi thiệt chớ,3,Không liên quan
4655,Sai chỗ ?,4,Không liên quan
4656,toàn làm lố câu chuyện= hồi đấy thì chửi bên gái g chửi bên nam,17,Trung lập
4657,2 người_yêu 1 người chịu là sao vậy sai chỗ nào chưa chắc cái mất của chị là do anh do mới cái mỏ tài lanh của mấy mx á cái gì cũng nói tự_sát hết ii mệt,41,Không liên quan
4658,tự_dưng cho vay cả mười mấy tỉ giúp người ta rồi người ta quay lại cắn . cứ quen trai giàu thì vay không cần trả à ? giờ người ta chết rồi còn bị truyền_thông lợi_dụng . Chán cái Hàn_Quốc,45,Ủng hộ
4659,ê sao tao thấy bình_thường vậy ta như người_yêu cũ của tụi bây thì tụi bây có muốn qtam không mà phốt gì chài,27,Trung lập
4660,"Ý là chia_tay cũng 3 năm trời rồi , ngày_xưa lúc xảy ra tan nại cũng lo cho con_bé mà chứ có bỏ đâu . Mình thấy có lỗi là gia_đình và miệng cư_dân mạng nhé",43,Ủng hộ
4661,ủa tưởng 700 trịu won mà,7,Không liên quan
4662,tại_sao vậy baek huyn woo,9,Trung lập
4663,Không biết kiểu gì mà nhiều người kêu không biết sai chỗ nào ? ? ? ? = Quen trẻ vị_thành_niên 15 tuổi lúc 27 tuổi là đủ tu đì rồi ở đó thắc_mắc không biết sai chỗ nào,45,Không ủng hộ
4664,hết kon Ká tới kon rắn và 1 câu_chuyện,13,Không liên quan
4665,thôi mà đừngggggggggggg,11,Trung lập
4666,Ủa sai chỗ nào ? ? ?,9,Trung lập
4667,Ê : tao bị sợ không dám cho ai_mượn tiền luôn : sợ quá :,16,Không liên quan
4668,Vẫn chưa hiểu lắm . Ông này bị công_kích dữ vậy,12,Trung lập
4669,má ơi may lúc đấy đu lovely runner nên chưa kêu chồng tiếng nào,16,Không liên quan
4670,"ổng sai thì ổng sai thật nhưng_mà cứ người_yêu cũ là phải đi dữ lễ tao.anh.n.g hả , người_yêu cũ thì cũng phải đòi nợ chứ =",36,Trung lập
4671,tam tai tới,3,Không liên quan
4672,Vậy thiếu tiền công_ty ông sao gia_đình không trả nợ cho người ta đi ở đó bốc phốt danh_dự gì quen nhau hai người tự_nguyện mà . Mấy bà có người_yêu cũ thiếu nhiều tiền vậy mấy bà có đòi không,46,Không ủng hộ
4673,vụ này chỉ ngồi ngoài hóng,6,Trung lập
4674,"tao thấy gia_đình Kim_Sae_Ron cũng kì_thật , giống kiểu sao khi không_thể bào được Kim_Sae_Ron nữa thì bây_giờ bắt_đầu moi chuyện cũ ra làm ảnh_hưởng tới Kim_Soo_Hyun , giống kiểu đòi tiền bồi_thường , còn Kim_Soo_Hyun cũng kì 27 tuổi đi quen 15 tuổi không bình_thường làm_vậy chi",69,Không ủng hộ
4675,"Mẹ gia_đình bà này cũng bào sạch_sẽ bà này , giờ bà này tự_sát rồi thì lên đào_bới khóc_lóc tùm_lum , mà yêu_đương cũng 2 bên chấp_thuận mà . Sai thì ông này cũng sai nhưng cũng đâu hoàn_toàn đâu chài",51,Trung lập
4676,xin_lỗi nhưng_mà vẫn chưa tin,7,Trung lập
4677,chia_tay nên phũ thôi chứ chả thấy ông này sai cái gì ? ? ?,18,Ủng hộ
4678,"ê ê tui thắc_mắc là công_ty cho vay hay ông này cho vậy vậy mọi người , ủa ủa",23,Trung lập
4679,"ê cho tao nói thiệt cái này là tao rất là thắc_mắc sao lúc Kim_Sae_Ron còn sống sao không làm sáng_tỏ đi vì vốn câu_chuyện nó đã và đang tiêu_cực dần rồi , giờ bả mất rồi thì bắt_đầu moi lên , ừ thì cho là đòi lại công",61,Trung lập
4680,tiền_bạc phân_minh ái_tình dứt_khoát cái gì ra cái đấy,13,Trung lập
4681,"Í là hai người quen nhau thì phải có sự đồng_ý từ cả hai bên , đâu phải Kim_soo hyun sai hết . Còn việc tiền_nong thì Kim sae ron nợ thì phải trả .",41,Trung lập
4682,May quá tình_đầu mình là cha eun woo,10,Không liên quan
4683,Không co bông tuyết nao trong_sạch het,9,Không liên quan
4684,350 tỷ lận á,4,Không liên quan
4685,Không nghĩ Kim_Soo_Hyun ác vậy,7,Không ủng hộ
4686,ê tính ra sự_nghiệp đang phát_triển mà cái tự_nhiên giờ cái sụp như nhà sập trong 5s . Mà đối_với bình_thường mình dù từng hâm_mộ Kim_Soo_Huyn nhưng giờ thì chắc là thôi rồi luôn,43,Không ủng hộ
4687,Kèo này căng à mà đừng làm liên_luỵ tới anh ngoại nhà tui la được rồi,18,Trung lập
4688,mấy con kia bị trai đẹp làm mờ mắt hả,10,Không ủng hộ
4689,"với những đứa ít khi hít drama như tao , thì kênh này đúng toẹt vời ấy",19,Không liên quan
4690,ê nhưng_mà tao không thấy Kim_Soo_Hyun có sai á ...,13,Trung lập
4691,Bình_luận drama hơn cả video,6,Không liên quan
4692,Cái quen bả lúc còn nhỏ thì sai thôi còn mấy cái kia tao thấy bình_thường mà . Người_yêu cũ thì sao phải quantam . Gđình cho muộn số tiền lớn còn lãi nói chi người ngoài,41,Trung lập
4693,tao thích ido người hàn nào thì dram người đó,12,Không liên quan
4694,Chưa thấy sai đâu luôn,5,Trung lập
4695,Toàn mấy đứa bên thằng kia đúng là mê_muội,10,Không ủng hộ
4696,Đủ wow rồi đó,5,Trung lập
4697,nhiều ảnh vậy,3,Không liên quan
4698,sao thấy cái ra ma n nó cấn cấn,9,Trung lập
4699,"vde là sai ở gia_đình của Kim sae ron . nếu ngăn_cản yêu_đương thì đã không có chuyện gì , hám fame danh_lợi bào chính con gái của mình xong bây_giờ quay ra đòi giải_oan đòi danh_dự",48,Không ủng hộ
4700,Tao sợ chương_trình good day với Gia_đình của tao bị ảnh_hưởng,14,Không liên quan
4701,Ủa gì vậy,4,Không liên quan
4702,"không thấy ảnh sai ở đâu.Người yêu cũ chứ không phải cha ! Người ta bỏ hơn mấy chục tỉ cho vay xong chia_tay thì phải đòi lại là sai hả ? Với cả việc yêu nhau là tự người , cmay làm như ảnh ép phải yêu á , có tcam thì yêu ! 15 tuổi chứ có phải 10t đâu ? ?",73,Ủng hộ
4703,"Mà luật Hàn trước năm 2020 trên 13t la có đủ năng_lực pháp_lý đồng y ’ qhtd luôn rồi , nên về luật ong này cũng không sai luôn nha haizzz",40,Trung lập
4704,mấy nhỏ trong comment bênh ông nội này mù_quáng hết_sức,12,Không ủng hộ
4705,"đơn_giản vđe là ổng đòi tiền giùm công_ty và Kim sae ron đồng_ý quen thì ổng sai chỗ nào= , bị gán mác là quen dưới vị_thành_niên nên bị đạp_đổ sự_nghiệp th chứ sao bằng cỡ ép người bỏ con hay người ta tự_sát vì mình",58,Ủng hộ
4706,chời tiền cho vay thì phải trả đời là vậy tụi mày có cho thk best fen bịp vài trăm baoh chưa ở đây là 350ty nói_chuyện như kiểu đó là nghĩa_vụ người ta vậy,41,Không ủng hộ
4707,uh as fan việt nhiều người còn không để tâm= nhưng_mà bên hàn ddaxd nổi là n tung_hô còn dính tí phốt là dìm cho lên bờ xuống ruộng,37,Trung lập
4708,anh này đại_diện ngân_hàng kng chỗ tui,10,Không liên quan
4709,làm người tot xong bị_can lại,8,Không ủng hộ
4710,Cần người dạy tiếng Hàn cấp_tốc,7,Không liên quan
4711,ủa thiệc á hảaa,6,Trung lập
4712,Quả này liệu sự_nghiệp thằng_Soo_Hyun có toang không .,12,Trung lập
4713,Còn trai đẹp nào 1 đời liêm_khiết khongg,11,Trung lập
4714,"Sao tui thấy có chỗ bảo 700 triệu won , chỗ bảo 20 tỷ won vậy mọi người ơi",19,Trung lập
4715,Trừi ưi là có đáng mặt đàn_ông không ạ,13,Không ủng hộ
4716,đúng là nhan_sắc đánh_lừa thị_giác rồi,9,Không ủng hộ
4717,tao chăm_chú xem cái tới tấm có Taeyang tao cứ mắc_cười í mà không bình_thường sao tao cười nữa,22,Không liên quan
4718,vay 700 đòi hẳn 20 tỷ w = hơn cho vay nặng_lãi,13,Không ủng hộ
4719,ai cũng có lỗi nhưng toàn nghĩ mình là nạn_nhân,11,Trung lập
4720,"ê đều là cgai với nhau đấy mấy bạn , người ta mất rồi giờ mấy bạn vào chỉ_trích người ta như_vậy mấy bạn còn thấy mình giống cnguoi không , tao tưởng netizen hàn làm như_vậy đã quá_lắm rồi nhưng_mà nhìn lại mạng xã_hội việt còn kinh_khủng hơn_nữa , người ta mất rồi mấy má còn không tha cho người ta nữa",76,Không ủng hộ
4721,"Chưa rõ sự_thật như nào , nhưng theo quan_điểm cá_nhân của mình thì dù có là người_yêu cũ của nhau mà quen tận 6 năm lận mọi người ơi , thì bạn gái cũ mình có lỡ mất đi thì mình cũng phải rất suy_sụp chứ ạ",54,Trung lập
4722,"Lúc yêu không cấm con gái không kiện , chia_tay ròii lại kiếm_chuyện . Con gái mất không có người nuôi còn gánh thêm nợ nên mới kiếm_chuyện với người ta",37,Không ủng hộ
4723,tình_đầu của tao ôi,5,Không liên quan
4724,chưa thấy sai ở đâu luôn á,7,Trung lập
4725,Tao biết mọi người đang rất sốc và phẫn_nộ Kim_soo hyun . Nhưng mọi người hiểu vấn_đề ở đây là tại_sao lúc Kim sae ron bất_lực tuyệt_vọng thì gđinh không lên bài phốt và đòi lại sự công_bằng cho chị ? Cái lúc yêu mà mọi người coi là TUỔI VỊ_THÀNH_NIÊN thì bme chị ấy sao không cấm mà để yêu tận 6 năm ? Và phía đòi nợ là do anh họ Kim_soo hyun chủ_công_ty và quản_lí của Kim_soo hyun làm mà ? Họ còn có việc riêng của họ chứ . Các bạn nghĩ sao khi mình là chủ_nợ và con_nợ mình khất xin trả dần khi đã quá hạn ?,134,Ủng hộ
