ID,Comment Text,Token Count
2176,we ya todo lo ven raro,8
2177,ela sentindo anh energia ruim dele,11
2178,takott bgtt,6
2179,kim jiwon langsung cuci tangan pake sunlight ga ya?,17
2180,cocok di ajak ke white party diddy,13
2181,ihh dia takutt woe,9
2182,netizen: saya ini sebenernya 2 orang,14
2183,"berarti jiwon nih profesional yaa, entah dia tau kasus Kim Soo Hyun sebelum main drama atau setelah, menurutku dia pinter bgt actingnya tetep kita ngira nya dia salting pdhl mah kagakkk",68
2184,liat deh ekspresi Kim Soo Hyun pas jiwon narik tangannya,22
2185,mbak jiwon dipelototin we,10
2186,jiji ya,3
2187,#justiceforkimsoohyun,10
2188,"jelas tau, jiwon sama Sulli pernah satu project.",17
2189,"sebenarnya sesuai sound sii . kmren"" pke sound romance, jdi keliatan salting",31
2190,"Notic pertama tangan kjw geter, kedua mata ksy melotot gara"" tangannya kjw ga nyentuh dia wkwkw",43
2191,Beruntung bgt drama nya udah selesaigak kebayang kalau pas syuting ataubtayang QOT. Mana kim ji won comeback berapa taun sekali,45
2192,ternyata kita dlu saking mami papi nya sampe ga nyadar klo si kim jiwon aslinya juga takut,32
2193,Eleh dulu ship sgt konon nya itu ini laa,16
2194,sebelum ada berita kek biasa aja,12
2195,jiwon maafin aku yg udh jodohin kamu sama kim cangcut itu,24
2196,"masi inget banget di twt, tktk pada nge compare interaksi mereka sama cp drama lain.. kata fansnya interaksi begini berrti mereka jadian beneran di real life..",60
2197,bisa² nya dulu gue nganggep mereka canggung karna salah satunya salting,27
2198,DULU KEMAIN SHIP,9
2199,finally kita tau knapa kjw canggung,15
2200,gua kira salting pas tahu kenyataan ternyata takut,18
2201,untungnya gak pernah ngeship2in pemain drama cukup nikmatin karya nya aja.,29
2202,แต่ละคนคือเป็นตะเก่งคักเเท้เบิ่งออกเสย,38
2203,aku pikir kamu salting mba,9
2204,"tatapannya kek ""dih""",10
2205,"smngt oppa,we love you",10
2206,muka setenang itu,7
2207,she know she know kalau berlayar harusnya senang kan impian para shipper gimana sih,29
2208,Satu satunya dramanya gw nonton Qot itupun karna kim jiwoon ku,26
2209,"wonie, maafkan aku sempat naik kapal ini yaa.",21
2210,yang doain mereka b2 nikah pas di depan Ka'bah gimana ya,23
2211,olaay nee,5
2212,ตอนพสมองหน้าคือ55555555555,20
2213,ela com medo cara,5
2214,penyesalan terbesarku ngeshipin soowon,15
2215,Kim Soo Hyun tukang parkir?,9
2216,BARU SADAR LAGI WKWKWKWK,17
2217,วงในเขารู้กัน,13
2218,dia lebih pilih mr kwak,11
2219,o que aconteceu com ele em com ela,12
2220,Ohh pantes.. kan waktu bulan2 lalu banyakan mami tuh interaksi sama yang lain dripada dia,33
2221,beda bgt sama pas lawan main nya ji chang Wook dan park seo joon.,21
2222,"itu kaya di plototin ga sih, tapi gatau takut salah paham",22
2223,jangan gitu guys manusia ya manusia kalau soohyun emang gitu kenapa dia gk du penjara pikir apa,36
2224,untung ga pernah ngeship mereka,11
2225,enserió se la veía bien incomoda no quería ni tocarle la mano. ella sabía,26
2226,kim soo hyun te amo rdido un perro,11
2227,sampe ga mau deket deket sama pemeran utama nya wkwk,19
2228,contexto porfis,6
2229,qızın narahat olduğu gözlərindən bilinir,23
2230,la chica no quieria hacer un corazon con el,15
2231,HAN SEO TE AMO,6
2232,ternyata dia jijik bukan salting,11
2233,coba aktris korea ada yang kaya spek nikita mirzani kelar tuh pada karir idol sama seleb sana,33
2234,sorry mami dulu sempet jodohin sm papi cangcut,20
2235,"Maaf ya mami, kmrn dijodohin sm dia",16
2236,cung di sini siapa yg gak pernah nnton dramanya si somen??? AKU,26
2237,waaaaaaaa,7
2238,dia selamat krn ga se agensi,11
2239,Mending sama ji chang wook atau son sukku cowong terpeka perhatian greenflag puoll actingnya bagus macho juga,40
2240,เขาคงรู้ละผู้ชายคนนี้เป็นแบบแต่เขาไม่พูด,40
2241,"hahaha, jom ketawa",8
2242,nyesel banget dulu ngeship in mrk,14
2243,Jiwonku,3
2244,ternyata à pernah suka Kim Soo Hyun pas drama ini astagfirullah astagfirullah,24
2245,yaallah blm ngerti ini ada apa ?,11
2246,จีวอนต้องรู้อะไรแน่ๆ,20
2247,Komen langsung berubah 180 drajat wkwk,14
2248,waduhh mana pernah bilang jiwon salting lagi anjirr,20
2249,คลิปนี้พวกชิปเปอร์เห็นกันยังคะ,30
2250,she knows lah ji won keliatan takut bersentuhan,17
2251,Kim sae Ron mirip Kim jiwon,10
2252,mngknya dia bilang.. nikmatin di dramanya aja,19
2253,"Korang tak perasan ke dia buat muka mcm Cepat la rapatkan tangan, mcm urging her to do the sign with her. Scary sia. I’mày glad I never ship them",52
2254,วงการเดียวกันก็ต้องมีเม้ากันบ้างแหละว่าคนนั้นคนนี้เป็นยังไง,59
2255,kmrn liat ini ketawa² aja skrng kok beda,18
2256,"She knows she knows, perasaan biasa aja. dan di presscon atau pas promosi di acara lain, malah deket kaya temen",42
2257,kim jiwon : ngerti kinh nghiệm skrg,11
2258,o que ele fez?,6
2259,ผมสังเกตตั้งแต่น้องผักไม่ว้าวไปว้าวชาอึนอู..โซฮีนี้เดินผ่านไม่มองเลย,67
2260,liat muka dia jadi ke inget foto yg lagi cuci piring,20
2261,dalam hati jiwon : dih,9
2262,จะดูควีนออฟเทียร์ดีมั้ย,23
2263,dia tahu dia tahu,6
2264,يعني يمكن يكون الممتلين عارفين قصته ابلنا؟؟؟,38
2265,foi ela que morreu?,7
2266,"Aku ikut mami ya, kalian yg she knows she knows ikut papi aja ya",29
2267,cepat betul org berubah fikiran,13
2268,ella sabe q?,5
2269,untung mami ga luluh yaa,10
2270,duhh mana dulu gua dukung mereka kalo nikah beneran,22
2271,"ah elah, kemarin malah banyak shipernya.",17
2272,"ji won ragu bener mo buat love, padahal mereka main lead. mungkin dah pada tau",28
2273,dulu liatnya biasa aja tapi skrang aku merinding gituu,20
2274,لو تعرف مامثلت معه من البدايه وحاطين نفس المقاطع الي كانو يشبكونهم فيها,59
2275,"Söylentiler doğru olabilir ama burda öyle bisey olduğunu sanmıyorum, kamera arkasında fln çok samimiydiler ve iyi anlaşıyorlardı, özellikle final bölümünde vedalaşırken birbirlerine sarılıyorlardı",91
2276,ต้องดูคลิปตั้งแต่ต้นจนจบค่ะถึงจะเชื่อ,37
2277,Mais Biensur ! Réfléchissez 1 peu par contre l’embrasser à tout va dans le drama ça ne l’aurait pas gêné ?,46
2278,Essa é anh Kim Ji-won neh,9
2279,คนในวงการคงรู้นิสัยผู้ชายดี,27
2280,kata aku mah artis artis disana udah pada tau kaya yang cerita di Drakor Drakor gitu,26
2281,Es muy guapo q pesar lo q le está pasando,17
2282,cantik banget ni orang,9
2283,untung ga pernah ngeship mereka. jiwon deserve bettteeeer,21
2284,untung banget gk prnh tw dia tw nya cman Lee min ho tw dia pa'sao jdi cwok red flag,34
2285,enanouchinos,5
2286,Acepting Jesus as Lord and Savior saves us from many avoidable problems both here and in eternity,32
2287,ya estas videos no se ven tiernos :,12
2288,nooo yo sé q tú no eres un p3d0f1l0 yo lo seee,23
2289,"credo, vcs só por Deus, nem acredito que estou lendo alguns comentários.",29
2290,gw dukung lo sama kwak dong yeon aja mba walo brondong,21
2291,duh JD benci q liat Kim sohyun. padahal q dulu ngefen sekali,25
2292,Con el contexto ya es perturbador,11
2293,"Ой, лицемерие какое...",17
2294,mukanya ngancem bgt anj,12
2295,"terlepas dari kontroversi, drakor ini berhasil krn kedua main character.",25
2296,yah keinget pap yg di infus,11
2297,pasti kalau bukan karena kerjaan dan profesional ji won j1j1k banget deh akting bareng,32
2298,jiwon : ngerti sekarang? ngerti dong masa ga ngerti..,18
2299,"JAJAJA detesto al man, pero aquí fue claramente porque Kim Soohyun los dejó colgados primero. Y ella se la devolvió. Punto.",49
2300,"aí o povo falando parece até que vcs são santos ne obs: não estou defendendo ele, cada um tem seus problemas isso já são por responsabilidade própria.",58
2301,Dia nyuruh org maju ke dia knp ga dia aja yg nyamperin jiwon. Redflag nya bnr2 jelas bgt loh si paling ngatur,48
2302,haha hồi đó tui kog ship cap này. tui ship bả với anh đóng vai em à tại đẹp đôi .,24
2303,"gue dari awal liat ni laki, dia kagak ada ganteng nya sama sekali",24
2304,SHIBAL U,4
2305,切り抜き怖いww前まで全然いい音楽で流してたりしてたのに、はぁ,30
2306,นี่ว่าต่อให้มีบทจูบ ดุนลิ้น ถ้าจบฉาก คือจบ ถ้าเล่นนอกรอบ ก็ไม่ดี ผญ.คงไม่ชอบแหละ,74
2307,sukalatu,3
2308,mdr le ..elle c ... oe quel ne vaut pas cet acteur c clair,22
2309,You know what is more evil than anh pedophile? Cyber bullying,21
2310,makanya wkt nnton drama ini gw heran dikit bgt romance nya sm skinship nya. padahal ji woon waktu maen drama bareng ji changwook bar2 bgt. eh ternyata,55
2311,Nunca gostei dele por causa do olhar dele igual aquele outro que sempre dizia mamamia em seus vídeos em eu estava certa,42
2312,Wkwkwkwk kek jijik bgt gasi mau nautin tangan,21
2313,essas pessoas q defendem ele devem amar pedofilia kk,20
2314,diplototin,4
2315,MUAK BANGET ANJIR,9
2316,mcm try hard je mamat tu,9
2317,nana sad ning fyp nko puro she knows nasad,17
2318,Kkkkkkk vcs viajam demais,13
2319,"hahah semua kata kimsoohyun child groming la bla bla, kau tgk la kpop idol umur 14-17 pakai dah seksi, dorang pakai jugak aksesori phảin star",56
2320,meu amorzinho dong yeon ali,8
2321,I wonder how you guys would react if he also ended himself would you feel sad or be happy? Would you turn back to support him?,44
2322,konunun başka yerlere çekilmesi sinir bozucu biliyorsa partner olmasaydı o zaman olay çıkmadan önceki shipliyordu herkes,52
2323,"tama na, na ilabas na yung fact",13
2324,"tem vários vídeos dos bastidores deles brincando em rindo, aí pega um vídeo aleatório pra queimar o cara rsrsrs .vcs estão piores que os coreanos",57
2325,مو طايقته ما الومها,16
2326,"biasanya PU nya yg lengket ini malah condong ke kwak lengket nya pdhl d drama lain dia ga gini, keliatan dia kek jauh gitu",48
2327,ya ni hayan que inventar,8
2328,dasar netizen jangan admin yg muka dua anjr,16
2329,nyesel jadi mak comblang mereka,12
2330,"Ngartur, melotot, freak. Run! Mbagh run!!!",21
2331,É nítido o desconforto dela.,11
2332,dr awal udah ngeuh sm ini.. jiwon aslinya ky males sm soo hyun,25
2333,ozuor tiktoker wetin she know,13
2334,"untung ga prnh naik nih kapal, sama yg kiri bạn aja tpi sama el cangcut canggung nya minta ampun pdhl sama² MC",46
2335,JIWON BUKAN SALTING TAPI ILFIL,18
2336,"maafin mbak jiwoon,karna jodohon kamu sama om' spek pdiddy",26
2337,jiwon : ihhh tangan haram jijik,14
2338,tim gak pernah ngeship actor & actress korea lagi gegara trauma sama idol2 bermuka 2. gpp gw ngeship di dramanya aja,45
2339,jiwon : hiiiih jangan Deket Deket apa jjal,18
2340,masih inget banget gimana cp sawo mateng itu nge bully gw gara-gara gw komen gw ngak mau ji won sama semen,41
2341,"Como inventan y sacan de contexto las cosas por un simple corto, ni saben que le dijo ni porque actuo así y todo se lo quieren adjudicar anh lo que está pasando con Soo Hyun",62
2342,"mungkin dibelakang layar dia pandai merayu jadi bikin cewek ga nyaman, apalagi kalo banyak yg gosipin",40
2343,beda bet gw ngeliatnya sekarang korban mami papi,18
2344,orang paling munafik disini adalah netizen,16
2345,มันคือมารยาททางสื่อนะ ไม่ชอบก็ไม่ต้องรับงานดีกว่า,48
2346,diliat2 si Kim cangcut mirip Satria Mahatir ihhh,21
2347,"vcs falam isso mas na época falavam: ai eles estão namorando escondido, gte toma vergonha na cara d vcs q ela n sabia nada, igual anh nós deve estar supresa",60
2348,mungkin jiwon mau nerima drama qot karena pas baca alur cerita sedikit adegan romance sama Kim Soo Hyun,35
2349,they know even suzy did not pick this pedo,16
2350,คิดๆอยู่เหมือนกันนางเอกไม่อยากเข้าใกล้เท่าไร,44
2351,Minta maaf sama mami kita cari papi baru yaaa,19
2352,itu jiwon ketakutan njirr,11
2353,JIWOOOONNN PLS LU HRSS SUNTIKKK RABIES 1000X,22
2354,feel awkward trus ngindar nya berasa bgt wkwkw,19
2355,พี่ผชฝั่งซ้ายชื่ออะไรนะคะจำได้ว่าเคยเล่นMy id กับอึนอูแต่ลืมชื่อ,60
2356,ขยะแขยงแทนจีวอนที่เคยจูบกับมันในซีรีย์เลย,41
2357,Untung aku ngeship Jiwon eounie sama siapa aja. Jadi kayak Alhamdulillah dia terselamatkan dari pria jahat,37
2358,"kissing scenenya, abis syuting langsung sikat gigi",20
2359,"Kmren ngeliatnya biasa aja kek ganteng2 aja gitu ya Kim soo hyun, skrng ngeliat nya kok kek bener2 Phải bnget",44
2360,100x liad emang diplototin yah,11
2361,dlu aja kalian nyiperin.. wkwkwk..,17
