ID,Comment Text,Token Count,Label
1622,"Ghê_tởm , không ngờ Kim_Soo_Hyun lại là loại người như_vậy .",18,Không ủng hộ
1623,Thằng đáng tuổi chú mà được gọi là oppa nghe ghê_tởm . Tiếc_nuối và xót_xa cho Saeron quá . Kim Sao.Giờ. sẽ bị trời phạt .,37,Không ủng hộ
1624,Chú à 2 do Kim Se-eui thủ vai chính,12,Không liên quan
1625,Nếu một người 15 tuổi hẹn_hò với một người ở độ tuổi cuối 20 thì đó là phạm_tội .,21,Không ủng hộ
1626,Rõ_ràng là chưa từng đi đám_tang rồi .,11,Không liên quan
1627,Tôi đã hiểu lầm trong lòng . Mong chị Sae_Ron ở trên thiên_đường sẽ hạnh_phúc mà không phải lo_lắng gì . Dù muộn nhưng tôi xin thành_kính phân_ưu .,37,Trung lập
1628,Wow ... Không còn gì để nói . Với tư_cách là một người hâm_mộ đã thích cả hai người ....,24,Trung lập
1629,Chắc là Sae_Ron không liên_lạc được với Kim_Soo_Hyun nên mới đăng ảnh đôi . Đăng ảnh đôi để xem người ta có liên_lạc với mình không ấy mà ... Chắc cô ấy cũng yếu lòng nên mới không công_khai được thư xin_lỗi .,51,Trung lập
1630,"Nếu Kim Soo-hyun là người sẽ đau_lòng mỗi dịp sinh_nhật vì vụ tự_sát của Kim Sae-ron , thì ngay từ đầu đã không hẹn_hò với trẻ 15 tuổi ? Không gửi giấy_báo 700 triệu won ? ... Kim Soo-hyun là người không biết cảm_thấy tội_lỗi ... Chỉ người chết là đáng thương thôi .",69,Không ủng hộ
1631,"Chắc là hoặc là thái nhân_cách , hoặc là người chống_đối xã_hội .",16,Không ủng hộ
1632,"Ý_kiến của bạn cũng đúng , nhưng cuối_cùng người đẩy cô ấy đến cái chết vẫn là Kim_Soo_Hyun . haha",26,Không ủng hộ
1633,"Việc hẹn_hò ở tuổi vị_thành_niên mang tính lệ_thuộc cao , nếu chia_tay thì Kim_Sae_Ron hẳn đã rất khó_khăn . Công_ty quản_lý cũng là cùng một chỗ , hẳn là đã chật_vật với rượu rồi ra nông_nỗi này .",53,Không ủng hộ
1634,"Ông chú à , việc người vị_thành_niên và người trưởng_thành hẹn_hò là phạm_tội đấy , bênh_vực thì cũng phải lựa cái mà bênh chứ .",32,Không ủng hộ
1635,Chắc phải đeo vòng chân điện_tử rồi ? Nếu là ở Mỹ thì 15 tuổi là án chung_thân đấy .,24,Không ủng hộ
1636,Thằng nào mà cuối 20 hẹn_hò với học_sinh cấp 2 thì đúng là thằng điên .,18,Không ủng hộ
1637,"Hồi cấp 2 , mình còn phải nhờ bố_mẹ kiểm_tra bài_tập , đưa_đón đến lớp_học thêm , chẳng làm được gì một_mình , đúng kiểu trẻ_con ấy ; ; ;",40,Không liên quan
1638,Anh Kim_Soo_Hyun người Hàn_Quốc ơi Bây_giờ anh có thời_gian cho hội 88 trai Hàn không ? Chuyện anh không đi viếng mà lo PR là thật hả ? Chuyện anh trả_lời phỏng_vấn muốn kết_hôn với người 21 tuổi ở tuổi 41 là thật hả ? Bỗng_dưng tôi sẽ không_thể quên ngày sinh_nhật của Kim_Soo_Hyun mất Trai_Hàn ăn xong bỏ_rơi trẻ vị_thành_niên ở độ tuổi 30 không phải là chuyện để lên báo sao Anh cứ khăng_khăng đó là thông_tin sai_lệch trông thật đáng xấu_hổ Anh lập câu_lạc_bộ bowling với Go_Young_Wook đi,120,Không ủng hộ
1639,Kim_Soo_Hyun đáng sợ thật .,7,Không ủng hộ
1640,"Một người có nhiều tiền lại dùng tiền để hành_hạ người_yêu cũ như_vậy sao ... Tôi không thích Kim_Sae_Ron , nhưng nếu tất_cả những điều này là sự_thật thì Kim_Soo_Hyun đúng là ... một kẻ xấu_xa .",48,Không ủng hộ
1641,Tệ nhất .,3,Không ủng hộ
1642,"Chắc cú thumbnail mạnh nhất từ trước đến nay , đến cả người ủng_hộ Lee Jae-myung cũng phải click vào xem .",27,Không liên quan
1643,"Kim_Soo_Hyun đã góp_phần giết Kim_Sae_Ron . Thằng ấu dâm kia sắp vào tù rồi . Bị bắt giam rồi còn làm_trò thân Trung_Quốc , phải nhận sự trừng_phạt của người_dân ... Phải bị toàn dân xâu_xé thì mới biết nỗi đau của Sae_Ron ... Mày cũng xong rồi , mấy đứa nghệ_sĩ chơi với mày hay mấy diễn_viên đóng chung phim cũng bị vạ_lây thôi . Đáng_lẽ phải ác vừa vừa thôi chứ ... Đã không để yên cho Sae_Ron , lại còn gửi giấy thông_báo đòi bồi_thường trong khi đáng_lẽ phải trả tiền vì tội ấu dâm ... Tự đào mồ chôn mình rồi ...",136,Không ủng hộ
1644,Chưa xem nhưng chuyện nam_nữ chỉ có hai người biết .,12,Trung lập
1645,Vậy người phụ_nữ đó không có tội sao ? Làm_sao cô ta có_thể yêu một người lớn_tuổi hơn mình ? Gia_đình cô gái đã đồng_ý chuyện này như_thế_nào ? Tại_sao chỉ có Kim_Soo_Hyun phải chịu trách_nhiệm ?,52,Trung lập
1646,So_sánh người chỉ học hết cấp 1 với mấy ông chú U30 á ? Định hợp_lý_hoá bằng cách đặt lên cùng một bàn cân hả ? Lố_bịch .,37,Không ủng hộ
1647,Giả_vờ là người nước_ngoài đáng thương ghê .,10,Không ủng hộ
1648,"Tôi nghĩ Lee Jae-myung là đỉnh rồi , ai_ngờ còn nhiều người hơn thế nữa ! Haizzz",25,Không liên quan
1649,"Nợ_nần chồng_chất , đến công_việc cũng mất , đường sống thì mịt_mờ , gửi cái thông_báo 700 triệu won chẳng khác_nào bảo đi chết đi . Về mặt pháp_lý thì đúng là hành_vi đúng , nhưng người ta cũng không phải là trốn_tránh không trả , đã từng là người_yêu , quen nhau 6 năm , đến cái mức gia_hạn trả nợ đó cũng không_thể chiếu_cố được thì chắc cũng không phải là không có tiền đến thế đâu , đúng là lạnh_lùng thật . Không có trách_nhiệm pháp_lý , nhưng_mà cũng_nên có chút trách_nhiệm với lương_tâm đi .",125,Không ủng hộ
1650,"Nếu_mà là sự_thật thì nên dừng làm người nổi_tiếng thôi , về Trung_Quốc nhập_tịch hay gì đi , chứ ở Hàn_Quốc thì tôi không muốn thấy nữa . Đừng có mà động vào Kim_Ji_Won ... À phải rồi , phải đi tù đã chứ nhỉ .",58,Không ủng hộ
1651,Nếu_mà đến cả diễn_viên Jiwon mà mọi người tung_hô là nữ_hoàng chu_đáo mà cũng bị_động đến thì ... Wow_Phải tống_cổ vào tù thôi .,34,Không ủng hộ
1652,"Tôi không_thể tin được rằng Kim_Soo_Hyun lại là một kẻ tồi_tệ như vậy sau cái chết thương_tâm của Sae_Ron . Mong rằng đó không phải là sự_thật . Kim_Soo_Hyun , hãy giải_thích đi . Nếu điều đó là sự_thật thì anh nên biến khỏi tất_cả các bộ phim và драмы . Anh thậm_chí còn không phải là con_người . Anh đáng bị loại khỏi giới phát_thanh truyền_hình .",88,Không ủng hộ
1653,"Tiết_kiệm được 700 triệu won , lại bay mất mấy nghìn tỷ won , hahaha .",19,Không ủng hộ
1654,"Tạm_biệt Soo-hyun , cuối_cùng thì mấy chuyện 88 clb cũng kết_thúc rồi .",21,Không ủng hộ
1655,"Những người vốn đã có nhiều thứ lại càng không từ thủ_đoạn để có thêm . Những người có lối sống ban_phát cho người khác là những người_dân thường , và chính vì_vậy mà Đại_Hàn Dân_Quốc này sống được là nhờ những người_dân thường .",53,Không ủng hộ
1656,Đến lúc Won_Bin xuất_hiện rồi . Nhổ hết răng vàng ra và ăn_tươi_nuốt_sống hết bọn chúng đi .,25,Không ủng hộ
1657,Sốc tận óc,3,Trung lập
1658,"Thằng chó yêu nhau 6 năm trời lại gửi thông_báo đòi tiền , dù tôi có kêu cứu xin tha cũng không thèm đến đám_tang . Thật là bẩn_thỉu .",35,Không ủng hộ
1659,"Haizz ... Tôi biết rõ giới giải_trí dơ_bẩn như_thế_nào , và trong suốt thời_gian qua , tôi đã thấy vô_số trường_hợp người nổi_tiếng có_vẻ ngoài và con_người thật khác nhau như Jung Woo-sung , Jang Dong-gun , Kang Kyung-jun ... Những người vẫn còn ảo_tưởng về người nổi_tiếng có_vẻ quá ngây_thơ ... Thực_tế , để sống_sót ở đẳng_cấp cao nhất trong giới giải_trí khắc_nghiệt đó , bạn phải là một người cực_kỳ độc_ác thì mới được Kim Soo-hyun cũng vậy ... Anh ta từng có hình_ảnh một thanh_niên sống đúng_mực , nhưng hoá_ra lại hẹn_hò và thao_túng tâm_lý trẻ vị_thành_niên sau lưng ...",148,Không ủng hộ
1660,Người ta nói Won_Bin chỉ đóng quảng_cáo và rời khỏi giới giải_trí đều có lý_do cả đấy . Dù không nói_thẳng ra nhưng ai cũng biết giới giải_trí là nơi như_thế nên sau khi kết_hôn anh ấy chỉ đóng quảng_cáo thôi .,51,Không liên quan
1661,"Thật lòng mà nói , trong giới cũng không hẳn là hình_tượng đúng_đắn gì , mà những tranh_cãi nổ ra cũng không phải lần đầu , nên trong thời_gian qua cũng có không ít người tặc_lưỡi cho_qua . Lúc nước_khoáng Trường Bạch_Sơn cũng ồn_ào cả lên , mà những tranh_cãi nhỏ_nhặt cũng không_chỉ một_hai chuyện , nên việc hình_tượng nổi_đình_nổi_đám nhờ "" Good_Day "" hay "" Loving_You "" thật_sự khó hiểu .",98,Không ủng hộ
1662,"Thực_tế thì , hình_tượng "" học_sinh gương_mẫu "" có được phần_lớn là nhờ vai diễn Lee_Hwon trong "" Mặt_Trăng Ôm_Mặt_Trời "" . Bản_thân Lee_Hwon vốn_dĩ đã có hình_tượng đúng_đắn rồi ... Vì cậu ấy đã thể_hiện vai diễn đó rất tốt ...",65,Trung lập
1663,"Có_lẽ Kim_Sae_Ron có bạn trai đầu là anh ấy Ngược_lại , cô ấy không tiết_lộ sự_thật để bảo_vệ Kim_Soo_Hyun . Kim_Soo_Hyun , anh thật giả_tạo , giả_tạo trên sóng truyền_hình",47,Không ủng hộ
1664,"Nghe_nói chú Won_Bin đến nhà tang_lễ đầu_tiên . Vì năm_xưa từng cùng nhau đóng phim , thật là một việc đáng quý .",28,Không liên quan
1665,"Đúng là ác_quỷ mà ... Lợi_dụng một đứa trẻ ngây_thơ , gặp nhau hơn 6 năm rồi mà không có chút tình_cảm nào sao , phải làm đến mức này sao ? Ít_nhất cũng không khác gì tội_phạm tình_dục .",47,Không ủng hộ
1666,"Đúng vậy , người ta nói rằng phụ_nữ ôm hận thì không_thể rời khỏi thế_gian này . Phải giải_toả nỗi hận cho họ .",30,Không liên quan
1667,Chắc là ấm_ức lắm nên mới đi vào đúng ngày sinh_nhật người_yêu cũ ...,17,Không ủng hộ
1668,Trung_Quốc còn nghiêm_khắc hơn về vấn_đề vị_thành_niên đấy ...,15,Trung lập
1669,Nếu đã làm sai thì phải bị chỉ_trích .,11,Không ủng hộ
1670,Rợn cả người .,5,Không ủng hộ
1671,Nếu_mà là thật thì ... đúng là dòng máu không_thể giấu được à . Tưởng là số khổ vì có anh_em khác mẹ khác cha làm_loạn ... Cuối_cùng thì bản_thân cũng ...,40,Không ủng hộ
1672,"Chắc_hẳn Soo-hyun đã ăn ngon và đi chơi nhiều nhỉ , chắc đã vui_vẻ với hàng chục hàng trăm mỹ_nữ và những em căng tràn sức_sống . Dù có phá_sản thì vẫn còn nhiều tiền thôi Cơ_mà chắc không dám ngẩng mặt lên nhìn ai đâu nhỉ .",58,Không ủng hộ
1673,Lướt_sóng à . Haizzz lại bắt_đầu nữa rồi ... < br > Người đã khuất thì ... đáng tiếc thật ... Nhưng_mà cái đó là cái đó ... Sao lại ... Thật đáng tiếc cho mọi người .,47,Trung lập
1674,"Đã làm sai thì phải bị chỉ_trích chứ , đồ rác_rưởi , bênh_vực cái gì ở đây .",23,Không ủng hộ
1675,"Người ta chết rồi mà vẫn "" chuyện đó là chuyện đó "" ? Đúng là đam_mê trai Nam_Mỹ dữ_dội . haha",27,Không ủng hộ
1676,"Chửi_bới người ta xong_xuôi , người chết oan thì không sao , còn cái thằng nói_dối đẩy cuộc_đời người khác xuống địa_ngục lại được ăn ngon sống tốt là sao ? ? ?",40,Không ủng hộ
1677,"Không cần biết những thứ khác , < br > Việc không đến đám_tang cho thấy < br > Kim_Soo_Hyun là thủ_phạm . < br > Ít_nhất cũng_nên đến vì tình bạn trước_đây chứ . < br > Kim_Soo_Hyun , anh không phải là con_người , < br > Mà là "" quái_vật "" .....",70,Không ủng hộ
1678,Loli đến từ các vì sao,7,Không liên quan
1679,Cảm_ơn vì đã giải_oan cho Kim_Sae_Ron .. Thật đáng tiếc .,16,Ủng hộ
1680,Ghét_cay_ghét_đắng thằng Kwon Seong-dong. Phải biến mất cùng với Jang Je-won.,21,Không liên quan
1681,Thật_sự là sốc,4,Trung lập
1682,Wow ... đúng là đồ tồi mà ... Kim_Soo_Hyun .,13,Không ủng hộ
1683,Tôi đã rất sốc khi đột_nhiên nghe tin bạn gây tai_nạn sau khi uống rượu .,18,Không ủng hộ
1684,Chỉ riêng việc hẹn_hò với trẻ vị_thành_niên thôi đã thấy ghê_tởm lắm rồi ... muốn ói quá đi,25,Không ủng hộ
1685,Ôi trời .,4,Không liên quan
1686,Ghê_tởm thật_sự .,7,Không ủng hộ
1687,Sốc quá .,3,Trung lập
1688,Chắc_chắn rồi,3,Không liên quan
1689,Vũ_khí . Nói_xấu sau lưng . Người nổi_tiếng .,12,Không liên quan
1690,"Đứa bạn gái cũ còn trẻ như_vậy , nó đã cầu_xin cứu_giúp như_thế mà không giúp một_chút nào ... Biết rõ hoàn_cảnh khó_khăn của nó ... Trong các vụ án của giới giải_trí , đây là vụ buồn nhất và gây sốc nhất .",54,Không ủng hộ
1691,"Tôi không nghĩ bạn sẽ hiểu nếu tôi giải_thích một_cách logic , nên tôi chỉ thấy tiếc cho cuộc_đời bạn thôi .",26,Không liên quan
1692,Chắc_hẳn [ nạn_nhân ] chỉ là bằng_chứng phải che_giấu của tội_ác mà hắn gây ra thôi ... Thằng khốn_nạn .,29,Không ủng hộ
1693,""" Cái con Song Ha_Yoon bị đuổi học 2 lần vì bạo_lực học_đường thời cấp 3 cũng vậy , lũ ác ma sao cứ phải giả nai trên TV thế nhỉ ? ? ? ? ? """,42,Không liên quan
1694,Tôi rất thất_vọng về Kim_Soo_Hyun .,9,Không ủng hộ
1695,"Từ xưa đến nay , bà Shim_Madam Linuুই đã nổi_tiếng ở khu Gangnam rồi . Người ta còn đồn rằng Go Young-tae thiết_kế túi_xách cho bà ấy , hay bà ấy có mối quan_hệ rộng trong giới giải_trí , vân_vân .",56,Không liên quan
1696,"Chưa hẹn_hò mà đã hôn má thì điên hơn không ? < br > Điên mất thôi , ông chú gần 40 tuổi rồi còn ㅡㅡ",31,Không ủng hộ
1697,"Cao_Young_Wook , một thất_bại khó hiểu ! !",13,Không liên quan
1698,Không phải chèn hình mờ xuống dưới như_vậy mà phải chèn phía sau chữ ấy Các hãng thông_tấn khác lấy về xoá sạch hình mờ rồi dùng mà,31,Không liên quan
1699,Ghê_tởm . Kim_Soo_Hyun điên rồi .,12,Không ủng hộ
1700,Nếu là sự_thật thì việc hẹn_hò với trẻ vị_thành_niên có bị trừng_phạt không ? Mong là sẽ bị trừng_phạt thích_đáng theo pháp_luật .,32,Không ủng hộ
1701,"Nếu quan_hệ tình_dục ở tuổi 15 thì cấu_thành tội hiếp_dâm trẻ vị_thành_niên . Không cần biết có đồng_ý hay không , có_điều thời_hiệu khởi_tố có_lẽ đã hết .",42,Không ủng hộ
1702,"Này , nếu đây là Trung_Quốc thì đã có án tử_hình rồi đấy .",18,Không liên quan
1703,Tại_sao vậy ? Bạn muốn hẹn_hò với trẻ vị_thành_niên à ? Ghê_tởm,20,Không ủng hộ
1704,Chắc phải bồi_thường hợp_đồng kinh_khủng đây . Mấy trăm tỷ thế_này thì dự là phá_sản rồi .,23,Trung lập
1705,Nếu còn sống mà tung_hê hết mọi chuyện ... thì đã dùng dũng_khí của người muốn chết để tổ_chức họp_báo và phỏng_vấn rồi . Những bình_luận ác_ý và sự ghét_bỏ bấy_lâu_nay chắc_hẳn đã khiến người đó phải từ_bỏ tất_cả ... Nếu đây là sự_thật thì thật đáng tiếc . Mong là công_ty quản_lý không_thể che_đậy và mọi chuyện sẽ được phơi_bày ra ánh_sáng .,86,Không ủng hộ
