ID,Token Count,Comment Text,Label
8515,39,"Hồi xưa Yêu đăng ảnh với eunhyuk , anh eunhyuk bị chửi như gì . Thương Sae_Ron ghê , dính vào thằng tra nam , đến chết rồi vẫn không yên",Không ủng hộ
8516,14,Sao anh ích_kỷ quá anh ơi . Tội_nghiệp cô gái ấy quá,Không ủng hộ
8517,59,"sai_nha c ơi , năm_ngoái ảnh bị lộ thì fan của Kim_soo hyun , fan của phim QOT đều vào sỉ_vả chị này mặt_dày , bạn.ú fami , atsm đấy : vì tao không xem phim , tao hóng ở ngoài thôi nên nhớ lắm",Không ủng hộ
8518,24,"Đúng rùi bà ơi nhưng_mà tui không nói tại ổng cũng phủ_nhận nhanh á , cảm_ơn bà đã nhắc nho",Trung lập
8519,27,"Đúng rùi , đây là thông_tin tao đưa từ 5 ngày trước , nếu được bà có_thể xem video mới nhất nha",Không liên quan
8520,52,"Sao tao thấy bình_thường nhỉ , hẹn_hò bình_thường rồi chia_tay rồi , có gây ảnh_hưởng gì đâu nhỉ . Ngoài đời yêu đường 15 16 tuổi bình_thường mà . Hay_là chị ấy mất có liên_quan gì đến anh này à",Trung lập
8521,25,"Cái vấn_đề là độ tuổi á bà , chị này yêu ông này lúc bả mới 15 tuổi còn ổng 30 tuổi rồi í",Không ủng hộ
8522,57,Từ đầu tao chỉ xem qua thì nghĩ Kim_soo hyun có gì đó sai nhưng sau khi hiểu rõ mới biết bà Kim sae ron là còn quá non_trẻ chưa va_vấp nhiều nhiều một ông lớn hơn nhiều tuổi rồi bà này còn gánh_vác gia_đình đi làm từ lúc 9t,Không ủng hộ
8523,14,Idol ai điếc cho đẫy vào ! Mấy con vợ mở_mắt chưa,Không ủng hộ
8524,52,"Thật_ra cũng có người này người kia thôi bạn à , dù gì ngoài đời chắc còn một đống nhưng_mà vì họ là người nổi_tiếng nên được chú_ý hơn thôi . Và fan nta cũng yêu thích Idol phần_lớn là do tài_năng của họ nữa",Trung lập
8525,92,"Đến cuối_cùng cũng chỉ có Searon là người tội nhất thôi . Mất rồi vẫn bị lôi lên đủ kiểu , mà thương nhất cho đến khi chọn kết_thúc cuộc_đời vẫn không muốn vạch_trần gì cả nhưng gia_đình lại lợi_dụng những gì con_bé để lại làm như đang đòi lại công_bằng nhưng thật_ra chỉ vì lợi_ích . Sống cả một cuộc_đời bị gia_đình và người mình yêu nhất lợi_dụng đá_qua_đá_lại như một trái bóng",Không ủng hộ
8526,12,hèn hò chứ có ú_ớ đâu mà đoán_già_đoán_non,Trung lập
8527,10,Thằng sống lỗi . Lừa_gạt con gái người ta,Không ủng hộ
8528,7,có_khi lại 1 vụ ấu dâm,Không ủng hộ
8529,13,15 tuổi nhưng_mà không qhtd tao thấy cũng bình_thường,Trung lập
8530,52,"Hẹn_hò yêu nhau năm bả 15 tuổi đã vậy ông này ổng phủ_nhận hết tin_đồn hẹn_hò á trời , rồi cho số điện_thoại của bả cho phóng_viên để họ công_kích Kim_Sae_Ron á , ổng không ác thì ai ác đâyy",Không ủng hộ
8531,9,thk tra nam ấu dâm hãm vậy trời,Không ủng hộ
8532,22,Thag nay ban_đầu mjh nhjn mặt đã không thic rồi . Ai dè đúng that,Không ủng hộ
8533,12,Ác nv thì đi tong sự_nghiệp thì cũng không thằng,Không ủng hộ
8534,5,jack phải gọi bằng mồm,Không liên quan
8535,33,Ê tự_dưng nghe xg thấy jack tốt hơn ý còn ông kim_sae hyun sứng đáng đi tù 100 năm á bâyđừng toxic ạ,Không ủng hộ
8536,29,nói cho chuẩn vào.công ty cho vay chứ không phải thằng này cho vay riêng đâu.không lên mạng nghe cho kỹ thì đừng phát_biểu,Không ủng hộ
8537,53,Tội lái_xe có cồn bên Hàn_Quốc là tội rất nặng có_thể đi tù . Và tiền nợ công_ty thì công_ty có cổ_phần của rất nhiều người và công_ty có nghĩa_vụ phải lấy lại tiền mà ta . Gia_đình bạn nữ chắc không trả nổi,Trung lập
8538,5,rồi sao tự_sát má,Không liên quan
8539,165,"Tai_nạn là cô bé gây ra , và phải đền hđ.không phải Kim_Soo_Hyun gây ra.Kim_Soo_Hyun sai khi cô bé này cố_tình để lộ ảnh 2 người là người_yêu cũ , nhưng Kim_Soo_Hyun lại chối không phải người_yêu cũ để con_bé bị mắng . Còn chuyện tiền_nong chưa nói . Sai là ở cả 2 phía . Yêu_đương tự_nguyện , tự_nhiên lấy quá_khứ là người_yêu cũ ra ép nta lộ diện với tư_cách người_yêu cũ được . Trong khi từ đầu đến cuối các dv ca_sĩ hay giấu chuyện yêu_đương , lại cố_tình tung ảnh ra , thế khác_nào phá sự_nghiệp nta , bất_tín bất_nghĩa nhưng bắt nta không được . Chả có ai vô_tội ở đây cả , nhất_là cái gia_đình bé này .",Ủng hộ
8540,14,tự_nhiên cho vay không giấy nợ cả chục tỉ rồi bị cắn .,Không ủng hộ
8541,28,"sao hồi còn sống không đối_chất mà để lúc chít mới khui ra , liệu có đang lợi_dụng cái chít của cô ấy ? ? ?",Trung lập
8542,44,"Anh ấy không ác chỉ là Anh ấy đối_xử với bạn ấy sai thôi , sai ở chỗ là không nên tiếc lộ số điện_thoại cho phóng_viên lên chỉ_trích cô ấy , và anh ấy đã viếng nữa",Không ủng hộ
8543,32,Chia_tay là xong chả có gì phải nói . Chia_tay mấy năm rồi bắt người ta xác_nhận ủa ủa . Thư tán_tỉnh viết ngọt_ngào là đúng rồi,Trung lập
8544,14,Thế sao 5 lần 7 lượt phủ_nhận ? Đòi kiện nữa mà,Không ủng hộ
8545,31,"Bây_giờ bảo mày nhận người_yêu cũ khi người_yêu cũ đang dính bê_bối , với lúc đang đỉnh_cao sự_nghiệp thì mày dám nhận không vậy",Trung lập
8546,18,Đòi kiện vì sự_thật bị bóp_méo đó . Bạn theo_dõi từ đầu không ?,Trung lập
8547,32,"Ủa rồi từng yêu sao đám_tang không thấy mặtngười yêu anh mất ngay ngày sn anh luôn á cha , bộ anh không có chút động_lòng hả",Không ủng hộ
8548,14,Người_yêu cũ có phải cha là mẹ tao đâu bắt tao để_tang,Không ủng hộ
8549,25,"không phải cha_mẹ nhưng ít_ra cũng từng yêu . sao lại có_thể cạn tình , cạn nghĩa đến mức đó .",Không ủng hộ
8550,19,có gửi hoa và phong_bì rồi muốn gì nữa hả bạn phải đến tận nơi khóc_lóc à,Không ủng hộ
8551,55,Sao lại không ? Nói_gì_thì nói phải nhìn_nhận khách_quan nhiều người còn chia_tay sau 1 năm đã coi đối_phương không tồn_tại rồi ổng cux 4 năm rồi đó ạ bà ý đăng ảnh của cả 2 lên ảnh_hưởng ổng vậy mà còn đi đám sao được,Ủng hộ
8552,27,Trong khi cùng công_ty ăn_ở thế nên mới bị lôi za chứ không chắc phủ_nhận hẹn_hò và kiện người ta tội vu_khống,Không ủng hộ
8553,44,do bà chưa trải qua thôi . nhiu người cưới rồi còn cạn nghĩa hơn . đây người ta là người nổi_tiếng . người của công_chúng . làm gì cũng bị soi_mói . cũng thông_cảm cho người ta chút,Ủng hộ
8554,16,"Nhắn_tin hỏi_thăm người_yêu cũ liền đi em , hỏi nhiệt_tình vào",Không ủng hộ
8555,6,Vụ gì vậy mọi người ơi,Trung lập
8556,16,Chuyến này mà Kim_Soo_Hyun lật_ngược lại là vụ này nổi hơn cồn nữa,Trung lập
8557,6,nổi hơn vụ thả bom luôn,Không liên quan
8558,7,vụ thả bom là sao vậy ạ,Trung lập
8559,52,"Trước drama này quân_đội Hq thả nhầm 8 quả dân_chủ vào khu_vực nhà dân , sau đó là rộ lên vụ của Kim_Soo_Hyun này.nhiều ý_kiến nói Kim_Soo_Hyun bị lấy ra làm lá_chắn che_đậy vụ thả nhầm bom kia đó",Trung lập
8560,11,lật được ván này thì anh đứng đầu chuỗi thức_ăn,Trung lập
8561,13,"ae dịch lá thư đi , không mùi_mẫn như trên mạng đâu",Trung lập
8562,9,Tụi nó bị dắt hết mà chưa tỉnh_ngộ,Trung lập
8563,17,"tam_sao_thất_bản bà ạ , hóng chuyện mà có mấy đứa hóng không có tới",Trung lập
8564,43,"vào thời_điểm nghi_vấn hẹn_hò là năm 2024 , thời_gian đó ổng đang quảng_bá phim QOT và đã chia_tay bà kia được 4 năm rồi thì lúc đó phủ_nhận không hẹn_hò là đúng mà",Ủng hộ
8565,45,"cậu ấy không sai - chỉ là cậu ấy dứt_khoát lạnh_lùng và không có lòng trắc_ẩn , không đủ tốt như hình_ảnh mà cậu ấy xây_dựng . Nhưng cũng đừng dí ai đến_cùng kẻo sau lại ân_hận",Không ủng hộ
8566,31,Bạn_đọc tin mới chưa . Công_ty nó xoá nợ cho đó rồi còn trắc_ẩn gì nữa . Muốn xoá nợ rồi còn cho thêm tiền hay sao,Không ủng hộ
8567,46,"haiz giờ người ân_hận nhất chắc_chắn không phải các bạn mà là cậu ấy , nếu cho thời_gian quay lại tao nghĩ cậu ấy sẽ chọn cách giải_quyết khác . Vì giờ người mệt_mỏi nhất là cậu ấy .",Ủng hộ
8568,12,số nợ đến tỷ mấy ấy mà giảm sao còn 700 triệu,Trung lập
8569,8,thắng làm vua thua bất_ổn tâm_lý,Trung lập
8570,23,"dù sai hay đúng vẫn bị áp_lực tâm_lí á bạn uii , chuyện xảy ra đột_ngột vậy_mà",Trung lập
8571,20,bất_ổn tâm_lí thật mà bị ném đá dù mới nghe từ 1 phía vậy_mà cũng nói được,Trung lập
8572,7,Tao nghe từ 2 phía luôn rồi,Trung lập
8573,14,Tao thấy bên công_ty này giải_thích uy tính hơn bên kia nha,Ủng hộ
8574,26,thật ý ạ tại vì người ta cũng phải tán_tỉnh rồi mới yêu chứ mà tán_tỉnh thì khi đó vẫn là bạn_bè mà,Trung lập
8575,18,Đã xem . Giải_thích quá là hợp_lý . Bên kia n cứ cấn cấn sao đó,Ủng hộ
8576,7,Sau 5h chiều coi bên nào cấn,Không liên quan
8577,8,tạm tin trước tại chưa ht phim,Trung lập
8578,9,giống tui tin từ lúc mới có vụ này,Trung lập
8579,8,Đây còn từ_chối nhận chồng cũ cơ,Không ủng hộ
8580,14,còn lá thư tình bạn nữa bạn_bè mà viết thư kiểu đó hả,Không ủng hộ
8581,15,Thế đang tán có viết anh yêu em được không ? Tôi hỏi thật,Không liên quan
8582,15,Đang tan tỉnh yêu_đương viết sến súa như_vậy la bình_thường nha,Trung lập
8583,4,Đang theo_đuổi mà,Trung lập
8584,32,"mà mình thấy ông này sai ở chỗ từng hẹn_hò mà nói không thôi , còn chia_tay lâu rồi thì đâu có liên_quan gì nhau nữa đâu ta",Trung lập
8585,55,"Chả sai luôn : việc gì cần phải làm thế dù có xác_nhận hay không con_bé cũng sẽ bị chửi thôi , vì chia_tay quá lâu rồi , giờ nó làm_vậy là mang_tiếng huỷ_hoại sự_nghiệp người ta đó , còn bị chỉ_trích nặng hơn",Không ủng hộ
8586,28,"tại lúc đầu ổng nói chưa từng hẹn_hò , rồi mới bị phanh ra chứ mấy chuyện kia ông đâu có lỗi gì trong đó đâu .",Không ủng hộ
8587,43,"“ Họ không có mối quan_hệ hẹn_hò ” nguyên_văn câu nói của công_ty khẳng_định lúc đó , theo tình_hình và trường_hợp hiện_tại nó hoàn_toàn không sai vì đó là chuyện của quá_khứ rồi",Trung lập
8588,9,Ảnh mà liêm ra_đời em nể mỗi_anh,Ủng hộ
8589,37,"Em hỏi thật nhé , ngày_xưa zai tán các chị có viết thư ngọt không , chứ người_yêu em nó tán em ngọt lắm . Hay mỗi em thấy vậy . Giải_thích giúp em",Không liên quan
8590,14,đính_chính thì chỉ toàn có lợi cho Kim_soo hyun thôi=,Ủng hộ
8591,9,bên kia cũng toàn nói có lợi th mà,Trung lập
8592,14,Ủa chứ bắt người ta nhận chuyện người ta không làm à má,Ủng hộ
8593,30,ngay từ đầu đã không thành_thật công_nhận rồi bạn lúc đầu thì phủ_nhận bảo kiện xong lại thừa_nhận đính_chính kiểu đó thì tin kiểu gì,Không ủng hộ
8594,50,"Ý là thời_điểm bị bóc chuyện yêu_đương người ta chia_tay rồi , thì người ta chẳng phủ_nhận là không yêu chứ giờ 2 người_yêu nhau chấp_nhận không công_khai cái chia_tay bắt người ta nhận là người_yêu là sao má",Ủng hộ
8595,40,"tao nói rồi , giơ bé kia mất ai làm_chứng nên nên nói này nói kia phải nghe từ hai phía , ổ sai là ô phủ_nhận tin hẹn_hò chứ ô chả sai cái gì nữa hết",Ủng hộ
8596,30,"Lúc đó chia_tay rồi với đang quảng_bá cho phim mới thì ông phủ_nhận là đúng rồi , giờ mà đang yêu ông phủ_nhận mới sai thôi",Trung lập
8597,16,đang yêu con phủ_nhận chứ chưa nói là chia_tay tám tỏng nào rồi,Trung lập
8598,21,Lúc yêu cả 2 đồng_ý không công_khai cái giờ chia_tay bắt nhận người_yêu cũ là sao má,Không ủng hộ
8599,35,chắc_chắn nhà bé đó còn giữ nhiều thứ hấp_dẫn hơn . thôi chuyến này anh đi xa rồi . càng phủ_nhận nhà đó càng ghét hơn lại tung thêm thứ nữa,Không ủng hộ
8600,19,đâu hấp_dẫn đâu mà thấy bà mẹ ghi dài thiệt dài mà không nhắc tên ổng 1 lần,Trung lập
8601,23,nhắc cho người ta kiện tội phỉ bán danh_dự à bà . nói mía mía vậy_mà ai cũng hiểu mới thoát,Không ủng hộ
8602,12,anh tao liêm chưa vậy drama chậm chậm hóng mợt quá,Trung lập
8603,15,"cứ hóng đi đx , liêm hay chưa còn chưa kết phim nữa mà",Trung lập
8604,13,"chưa liêm đâu bà ơi , còn nói_dối quá_trời =",Không ủng hộ
8605,4,Nói_dối gì bạn,Không ủng hộ
8606,19,Chia_tay là hết . Chia_tay mấy năm rồi mà tưởng chia_tay mấy ngày không đó,Trung lập
8607,7,vậy thư là do tao viết hả,Không liên quan
8608,23,thế cái việc mà Kim_Soo_Hyun đưa tn của Kim_Sae_Ron cho dispacth thì sao zạ,Trung lập
8609,28,mỗi lần có drama phốt gì to ở Hàn thì đều là sự che_đậy cho các vấn_đề chính_trị = đổi hướng dư_luận siêu nhanh,Trung lập
8610,39,"nhưng_mà công_ty ông này giải_thích hợp_lí mà ? Còn việc bất_ổn tâm_lí cũng không phải là không_thể , đừng ép ông này tới mức tự_sát thì lúc đó mới hối_hận",Ủng hộ
8611,16,"Nào chính_trị Hàn ổn thì vụ này chìm thôi , con cờ chính_trị mà",Trung lập
8612,7,Ai chửi thì tao vẫn bênh :,Ủng hộ
8613,60,"Là người qua đường thôi nhg mấy nay xem comment tui có ý_kiến thế_này , vụ viếng tang ý . Giả mà họ là người bình_thường , và chia_tay yên_bình thì chắc ổng cũng đi đó dù không phải nghĩ vụ của ổng . Nhg đây hai người là người nổi_tiếng",Trung lập
8614,10,thứ tao thắc_mắc là bao_giờ trả nợ,Trung lập
8615,16,"Ngày cô ấy ra đi , chắc Kim_soo hyun không nghĩ ngày này sẽ tới",Không ủng hộ
8616,10,anh lật ván này được em fan anh mấy kiếp,Ủng hộ
8617,8,Vậy chứ sao ngay từ đầu phủ_nhận,Không ủng hộ
8618,15,annh mà lật được ván bài này đời này em nể mỗi anh :,Ủng hộ
8619,10,Kèo này lật được ra_đời nể mỗi_anh,Ủng hộ
8620,23,"không dìm được con tốt thí này , không biết chính_quyền Hàn sẽ tung ra túi mù nào tiếp_theo nhỉ :",Không ủng hộ
